"","time","a_temp","a_rh","dew_point","serial_no","logger"
"59945",2019-05-04 22:56:01,8.5,76.5,4.6,"010150523","L9"
"59946",2019-05-04 23:11:01,9,77,5.2,"010150523","L9"
"59947",2019-05-04 23:26:01,8.5,76.5,4.6,"010150523","L9"
"59948",2019-05-04 23:41:01,8.5,76,4.5,"010150523","L9"
"59949",2019-05-04 23:56:01,8.5,76,4.5,"010150523","L9"
"59950",2019-05-05 00:11:01,8,75.5,3.9,"010150523","L9"
"59951",2019-05-05 00:26:01,7.5,76,3.6,"010150523","L9"
"59952",2019-05-05 00:41:01,7.5,76,3.6,"010150523","L9"
"59953",2019-05-05 00:56:01,7,76.5,3.2,"010150523","L9"
"59954",2019-05-05 01:11:01,7,77.5,3.3,"010150523","L9"
"59955",2019-05-05 01:26:01,7,78,3.4,"010150523","L9"
"59956",2019-05-05 01:41:01,7,78.5,3.5,"010150523","L9"
"59957",2019-05-05 01:56:01,7,78,3.4,"010150523","L9"
"59958",2019-05-05 02:11:01,6.5,77.5,2.9,"010150523","L9"
"59959",2019-05-05 02:26:01,6,78,2.5,"010150523","L9"
"59960",2019-05-05 02:41:01,5.5,78.5,2.1,"010150523","L9"
"59961",2019-05-05 02:56:01,5.5,78.5,2.1,"010150523","L9"
"59962",2019-05-05 03:11:01,5,79,1.7,"010150523","L9"
"59963",2019-05-05 03:26:01,5,79,1.7,"010150523","L9"
"59964",2019-05-05 03:41:01,4.5,79.5,1.3,"010150523","L9"
"59965",2019-05-05 03:56:01,4.5,80,1.4,"010150523","L9"
"59966",2019-05-05 04:11:01,4.5,80,1.4,"010150523","L9"
"59967",2019-05-05 04:26:01,4.5,80,1.4,"010150523","L9"
"59968",2019-05-05 04:41:01,4,80,0.9,"010150523","L9"
"59969",2019-05-05 04:56:01,4,80,0.9,"010150523","L9"
"59970",2019-05-05 05:11:01,4,80,0.9,"010150523","L9"
"59971",2019-05-05 05:26:01,4,80,0.9,"010150523","L9"
"59972",2019-05-05 05:41:01,4,80,0.9,"010150523","L9"
"59973",2019-05-05 05:56:01,4,80.5,1,"010150523","L9"
"59974",2019-05-05 06:11:01,4,80.5,1,"010150523","L9"
"59975",2019-05-05 06:26:01,4,80.5,1,"010150523","L9"
"59976",2019-05-05 06:41:01,4,80.5,1,"010150523","L9"
"59977",2019-05-05 06:56:01,4,80,0.9,"010150523","L9"
"59978",2019-05-05 07:11:01,4,80,0.9,"010150523","L9"
"59979",2019-05-05 07:26:01,4,80.5,1,"010150523","L9"
"59980",2019-05-05 07:41:01,4,80.5,1,"010150523","L9"
"59981",2019-05-05 07:56:01,4,80.5,1,"010150523","L9"
"59982",2019-05-05 08:11:01,4,79.5,0.8,"010150523","L9"
"59983",2019-05-05 08:26:01,4.5,80,1.4,"010150523","L9"
"59984",2019-05-05 08:41:01,4.5,79.5,1.3,"010150523","L9"
"59985",2019-05-05 08:56:01,5,79.5,1.8,"010150523","L9"
"59986",2019-05-05 09:11:01,5,78.5,1.6,"010150523","L9"
"59987",2019-05-05 09:26:01,5.5,78.5,2.1,"010150523","L9"
"59988",2019-05-05 09:41:01,6,78,2.5,"010150523","L9"
"59989",2019-05-05 09:56:01,6.5,77.5,2.9,"010150523","L9"
"59990",2019-05-05 10:11:01,6.5,76.5,2.7,"010150523","L9"
"59991",2019-05-05 10:26:01,6.5,76,2.6,"010150523","L9"
"59992",2019-05-05 10:41:01,7,76.5,3.2,"010150523","L9"
"59993",2019-05-05 10:56:01,7,75.5,3,"010150523","L9"
"59994",2019-05-05 11:11:01,7.5,74,3.2,"010150523","L9"
"59995",2019-05-05 11:26:01,7.5,73,3,"010150523","L9"
"59996",2019-05-05 11:41:01,8,72.5,3.4,"010150523","L9"
"59997",2019-05-05 11:56:01,8,72.5,3.4,"010150523","L9"
"59998",2019-05-05 12:11:01,8,71,3.1,"010150523","L9"
"59999",2019-05-05 12:26:01,8.5,71,3.6,"010150523","L9"
"60000",2019-05-05 12:41:01,8.5,71.5,3.7,"010150523","L9"
"60001",2019-05-05 12:56:01,8.5,72,3.8,"010150523","L9"
"60002",2019-05-05 13:11:01,8.5,71.5,3.7,"010150523","L9"
"60003",2019-05-05 13:26:01,7.5,72.5,2.9,"010150523","L9"
"60004",2019-05-05 13:41:01,7.5,74,3.2,"010150523","L9"
"60005",2019-05-05 13:56:01,7.5,73,3,"010150523","L9"
"60006",2019-05-05 14:11:01,7,75.5,3,"010150523","L9"
"60007",2019-05-05 14:26:01,6.5,76,2.6,"010150523","L9"
"60008",2019-05-05 14:41:01,6.5,77,2.8,"010150523","L9"
"60009",2019-05-05 14:56:01,7,76.5,3.2,"010150523","L9"
"60010",2019-05-05 15:11:01,7,75.5,3,"010150523","L9"
"60011",2019-05-05 15:26:01,7,77,3.3,"010150523","L9"
"60012",2019-05-05 15:41:01,7,76,3.1,"010150523","L9"
"60013",2019-05-05 15:56:01,6.5,77,2.8,"010150523","L9"
"60014",2019-05-05 16:11:01,6.5,77,2.8,"010150523","L9"
"60015",2019-05-05 16:26:01,5.5,77.5,1.9,"010150523","L9"
"60016",2019-05-05 16:41:01,6,77,2.3,"010150523","L9"
"60017",2019-05-05 16:56:01,6,77,2.3,"010150523","L9"
"60018",2019-05-05 17:11:01,5.5,77.5,1.9,"010150523","L9"
"60019",2019-05-05 17:26:01,6,78.5,2.6,"010150523","L9"
"60020",2019-05-05 17:41:01,5.5,77.5,1.9,"010150523","L9"
"60021",2019-05-05 17:56:01,5.5,78,2,"010150523","L9"
"60022",2019-05-05 18:11:01,5.5,78,2,"010150523","L9"
"60023",2019-05-05 18:26:01,5.5,77.5,1.9,"010150523","L9"
"60024",2019-05-05 18:41:01,5.5,77,1.8,"010150523","L9"
"60025",2019-05-05 18:56:01,5.5,76.5,1.7,"010150523","L9"
"60026",2019-05-05 19:11:01,5.5,76.5,1.7,"010150523","L9"
"60027",2019-05-05 19:26:01,5.5,77,1.8,"010150523","L9"
"60028",2019-05-05 19:41:01,5.5,77,1.8,"010150523","L9"
"60029",2019-05-05 19:56:01,5,77,1.3,"010150523","L9"
"60030",2019-05-05 20:11:01,5,77.5,1.4,"010150523","L9"
"60031",2019-05-05 20:26:01,5,76.5,1.2,"010150523","L9"
"60032",2019-05-05 20:41:01,5,76,1.1,"010150523","L9"
"60033",2019-05-05 20:56:01,4.5,77.5,0.9,"010150523","L9"
"60034",2019-05-05 21:11:01,4.5,78,1,"010150523","L9"
"60035",2019-05-05 21:26:01,4.5,78.5,1.1,"010150523","L9"
"60036",2019-05-05 21:41:01,4.5,78.5,1.1,"010150523","L9"
"60037",2019-05-05 21:56:01,4.5,78.5,1.1,"010150523","L9"
"60038",2019-05-05 22:11:01,4.5,78,1,"010150523","L9"
"60039",2019-05-05 22:26:01,4.5,78,1,"010150523","L9"
"60040",2019-05-05 22:41:01,4.5,78,1,"010150523","L9"
"60041",2019-05-05 22:56:01,4.5,76.5,0.7,"010150523","L9"
"60042",2019-05-05 23:11:01,4.5,77.5,0.9,"010150523","L9"
"60043",2019-05-05 23:26:01,4.5,77.5,0.9,"010150523","L9"
"60044",2019-05-05 23:41:01,4.5,77.5,0.9,"010150523","L9"
"60045",2019-05-05 23:56:01,4.5,77,0.8,"010150523","L9"
"60046",2019-05-06 00:11:01,4.5,77,0.8,"010150523","L9"
"60047",2019-05-06 00:26:01,4.5,76.5,0.7,"010150523","L9"
"60048",2019-05-06 00:41:01,4.5,76,0.6,"010150523","L9"
"60049",2019-05-06 00:56:01,4.5,76,0.6,"010150523","L9"
"60050",2019-05-06 01:11:01,4.5,75.5,0.6,"010150523","L9"
"60051",2019-05-06 01:26:01,4.5,76,0.6,"010150523","L9"
"60052",2019-05-06 01:41:01,4.5,75.5,0.6,"010150523","L9"
"60053",2019-05-06 01:56:01,4.5,76,0.6,"010150523","L9"
"60054",2019-05-06 02:11:01,4.5,76.5,0.7,"010150523","L9"
"60055",2019-05-06 02:26:01,4.5,77,0.8,"010150523","L9"
"60056",2019-05-06 02:41:01,4.5,77.5,0.9,"010150523","L9"
"60057",2019-05-06 02:56:01,4.5,78,1,"010150523","L9"
"60058",2019-05-06 03:11:01,4,78.5,0.6,"010150523","L9"
"60059",2019-05-06 03:26:01,4,78.5,0.6,"010150523","L9"
"60060",2019-05-06 03:41:01,4,78.5,0.6,"010150523","L9"
"60061",2019-05-06 03:56:01,4,79,0.7,"010150523","L9"
"60062",2019-05-06 04:11:01,4,79,0.7,"010150523","L9"
"60063",2019-05-06 04:26:01,4,79,0.7,"010150523","L9"
"60064",2019-05-06 04:41:01,4,79,0.7,"010150523","L9"
"60065",2019-05-06 04:56:01,4,78.5,0.6,"010150523","L9"
"60066",2019-05-06 05:11:01,4.5,78.5,1.1,"010150523","L9"
"60067",2019-05-06 05:26:01,4.5,78,1,"010150523","L9"
"60068",2019-05-06 05:41:01,4.5,77.5,0.9,"010150523","L9"
"60069",2019-05-06 05:56:01,4.5,77,0.8,"010150523","L9"
"60070",2019-05-06 06:11:01,5,76.5,1.2,"010150523","L9"
"60071",2019-05-06 06:26:01,5,76,1.1,"010150523","L9"
"60072",2019-05-06 06:41:01,5,75.5,1,"010150523","L9"
"60073",2019-05-06 06:56:01,5.5,75.5,1.5,"010150523","L9"
"60074",2019-05-06 07:11:01,5.5,74.5,1.3,"010150523","L9"
"60075",2019-05-06 07:26:01,5.5,73.5,1.2,"010150523","L9"
"60076",2019-05-06 07:41:01,6,73,1.5,"010150523","L9"
"60077",2019-05-06 07:56:01,6,71,1.2,"010150523","L9"
"60078",2019-05-06 08:11:01,6.5,70.5,1.5,"010150523","L9"
"60079",2019-05-06 08:26:01,7,69,1.7,"010150523","L9"
"60080",2019-05-06 08:41:01,7.5,68,2,"010150523","L9"
"60081",2019-05-06 08:56:01,8,66.5,2.2,"010150523","L9"
"60082",2019-05-06 09:11:01,8.5,63.5,2,"010150523","L9"
"60083",2019-05-06 09:26:01,9,61.5,2,"010150523","L9"
"60084",2019-05-06 09:41:01,10.5,59.5,3,"010150523","L9"
"60085",2019-05-06 09:56:01,11.5,57,3.3,"010150523","L9"
"60086",2019-05-06 10:11:01,12,54,3,"010150523","L9"
"60087",2019-05-06 10:26:01,12.5,53,3.2,"010150523","L9"
"60088",2019-05-06 10:41:01,12.5,51.5,2.8,"010150523","L9"
"60089",2019-05-06 10:56:01,13,51,3.1,"010150523","L9"
"60090",2019-05-06 11:11:01,13.5,48,2.7,"010150523","L9"
"60091",2019-05-06 11:26:01,13.5,46.5,2.3,"010150523","L9"
"60092",2019-05-06 11:41:01,15.5,43.5,3.2,"010150523","L9"
"60093",2019-05-06 11:56:01,15,43,2.5,"010150523","L9"
"60094",2019-05-06 12:11:01,15,41.5,2,"010150523","L9"
"60095",2019-05-06 12:26:01,15,40,1.5,"010150523","L9"
"60096",2019-05-06 12:41:01,15.5,41,2.3,"010150523","L9"
"60097",2019-05-06 12:56:01,16,38.5,1.9,"010150523","L9"
"60098",2019-05-06 13:11:01,16,36.5,1.1,"010150523","L9"
"60099",2019-05-06 13:26:01,16,39,2.1,"010150523","L9"
"60100",2019-05-06 13:41:01,15,38.5,1,"010150523","L9"
"60101",2019-05-06 13:56:01,14.5,39.5,0.9,"010150523","L9"
"60102",2019-05-06 14:11:01,13,41,0.1,"010150523","L9"
"60103",2019-05-06 14:26:01,16,35.5,0.8,"010150523","L9"
"60104",2019-05-06 14:41:01,14,39,0.3,"010150523","L9"
"60105",2019-05-06 14:56:01,14,38.5,0.1,"010150523","L9"
"60106",2019-05-06 15:11:01,15.5,38.5,1.4,"010150523","L9"
"60107",2019-05-06 15:26:01,15,38,0.8,"010150523","L9"
"60108",2019-05-06 15:41:01,14.5,38.5,0.6,"010150523","L9"
"60109",2019-05-06 15:56:01,14.5,36.5,-0.2,"010150523","L9"
"60110",2019-05-06 16:11:01,14.5,36.5,-0.2,"010150523","L9"
"60111",2019-05-06 16:26:01,13.5,39,-0.2,"010150523","L9"
"60112",2019-05-06 16:41:01,13.5,40,0.2,"010150523","L9"
"60113",2019-05-06 16:56:01,14,39.5,0.5,"010150523","L9"
"60114",2019-05-06 17:11:01,12.5,41,-0.4,"010150523","L9"
"60115",2019-05-06 17:26:01,13,41,0.1,"010150523","L9"
"60116",2019-05-06 17:41:01,13,42,0.4,"010150523","L9"
"60117",2019-05-06 17:56:01,12.5,43.5,0.4,"010150523","L9"
"60118",2019-05-06 18:11:01,12,45,0.5,"010150523","L9"
"60119",2019-05-06 18:26:01,12,45,0.5,"010150523","L9"
"60120",2019-05-06 18:41:01,12.5,44,0.6,"010150523","L9"
"60121",2019-05-06 18:56:01,12,44.5,0.3,"010150523","L9"
"60122",2019-05-06 19:11:01,12,43.5,0,"010150523","L9"
"60123",2019-05-06 19:26:01,11,44.5,-0.6,"010150523","L9"
"60124",2019-05-06 19:41:01,10.5,45.5,-0.8,"010150523","L9"
"60125",2019-05-06 19:56:01,10.5,46.5,-0.5,"010150523","L9"
"60126",2019-05-06 20:11:01,10,48,-0.5,"010150523","L9"
"60127",2019-05-06 20:26:01,9.5,49.5,-0.5,"010150523","L9"
"60128",2019-05-06 20:41:01,9.5,48,-0.9,"010150523","L9"
"60129",2019-05-06 20:56:01,9,49.5,-1,"010150523","L9"
"60130",2019-05-06 21:11:01,9,50,-0.9,"010150523","L9"
"60131",2019-05-06 21:26:01,9,49.5,-1,"010150523","L9"
"60132",2019-05-06 21:41:01,9,51,-0.6,"010150523","L9"
"60133",2019-05-06 21:56:01,8.5,51.5,-0.9,"010150523","L9"
"60134",2019-05-06 22:11:01,8.5,52,-0.8,"010150523","L9"
"60135",2019-05-06 22:26:01,8.5,54,-0.3,"010150523","L9"
"60136",2019-05-06 22:41:01,8,54.5,-0.6,"010150523","L9"
"60137",2019-05-06 22:56:01,8,54,-0.7,"010150523","L9"
"60138",2019-05-06 23:11:01,8,55,-0.5,"010150523","L9"
"60139",2019-05-06 23:26:01,8,55.5,-0.4,"010150523","L9"
"60140",2019-05-06 23:41:01,7.5,57.5,-0.3,"010150523","L9"
"60141",2019-05-06 23:56:01,7.5,58.5,-0.1,"010150523","L9"
"60142",2019-05-07 00:11:01,8,58,0.3,"010150523","L9"
"60143",2019-05-07 00:26:01,7.5,58.5,-0.1,"010150523","L9"
"60144",2019-05-07 00:41:01,8,57,0,"010150523","L9"
"60145",2019-05-07 00:56:01,8,56.5,-0.1,"010150523","L9"
"60146",2019-05-07 01:11:01,7.5,56.5,-0.6,"010150523","L9"
"60147",2019-05-07 01:26:01,7.5,56,-0.7,"010150523","L9"
"60148",2019-05-07 01:41:01,7,56.5,-1,"010150523","L9"
"60149",2019-05-07 01:56:01,7.5,56,-0.7,"010150523","L9"
"60150",2019-05-07 02:11:01,7,57,-0.9,"010150523","L9"
"60151",2019-05-07 02:26:01,7,57,-0.9,"010150523","L9"
"60152",2019-05-07 02:41:01,7,57,-0.9,"010150523","L9"
"60153",2019-05-07 02:56:01,7,56,-1.2,"010150523","L9"
"60154",2019-05-07 03:11:01,6.5,57,-1.4,"010150523","L9"
"60155",2019-05-07 03:26:01,6.5,58,-1.2,"010150523","L9"
"60156",2019-05-07 03:41:01,6.5,58,-1.2,"010150523","L9"
"60157",2019-05-07 03:56:01,6,58,-1.6,"010150523","L9"
"60158",2019-05-07 04:11:01,6,58.5,-1.5,"010150523","L9"
"60159",2019-05-07 04:26:01,6,59,-1.4,"010150523","L9"
"60160",2019-05-07 04:41:01,6,60.5,-1,"010150523","L9"
"60161",2019-05-07 04:56:01,6,60.5,-1,"010150523","L9"
"60162",2019-05-07 05:11:01,5.5,62,-1.2,"010150523","L9"
"60163",2019-05-07 05:26:01,5.5,62,-1.2,"010150523","L9"
"60164",2019-05-07 05:41:01,5.5,62,-1.2,"010150523","L9"
"60165",2019-05-07 05:56:01,5.5,62,-1.2,"010150523","L9"
"60166",2019-05-07 06:11:01,5.5,62.5,-1.1,"010150523","L9"
"60167",2019-05-07 06:26:01,6,62.5,-0.6,"010150523","L9"
"60168",2019-05-07 06:41:01,6,62,-0.7,"010150523","L9"
"60169",2019-05-07 06:56:01,7,60,-0.2,"010150523","L9"
"60170",2019-05-07 07:11:01,8.5,56.5,0.4,"010150523","L9"
"60171",2019-05-07 07:26:01,9,55,0.5,"010150523","L9"
"60172",2019-05-07 07:41:01,9,53,-0.1,"010150523","L9"
"60173",2019-05-07 07:56:01,9,51,-0.6,"010150523","L9"
"60174",2019-05-07 08:11:01,9,51,-0.6,"010150523","L9"
"60175",2019-05-07 08:26:01,9.5,51,-0.1,"010150523","L9"
"60176",2019-05-07 08:41:01,10.5,51,0.8,"010150523","L9"
"60177",2019-05-07 08:56:01,18.5,39.5,4.5,"010150523","L9"
"60178",2019-05-07 09:11:01,20.5,34,4.1,"010150523","L9"
"60179",2019-05-07 09:26:01,21.5,32,4.1,"010150523","L9"
"60180",2019-05-07 09:41:01,21.5,32,4.1,"010150523","L9"
"60181",2019-05-07 09:56:01,16,37.5,1.5,"010150523","L9"
"60182",2019-05-07 10:11:01,14,40,0.6,"010150523","L9"
"60183",2019-05-07 10:26:01,15,38,0.8,"010150523","L9"
"60184",2019-05-07 10:41:01,13.5,39.5,0,"010150523","L9"
"60185",2019-05-07 10:56:01,14,40,0.6,"010150523","L9"
"60186",2019-05-07 11:11:01,13,40.5,-0.1,"010150523","L9"
"60187",2019-05-07 11:26:01,15,37.5,0.6,"010150523","L9"
"60188",2019-05-07 11:41:01,16.5,38.5,2.3,"010150523","L9"
"60189",2019-05-07 11:56:01,15.5,36,0.5,"010150523","L9"
"60190",2019-05-07 12:11:01,13.5,40,0.2,"010150523","L9"
"60191",2019-05-07 12:26:01,14.5,39,0.7,"010150523","L9"
"60192",2019-05-07 12:41:01,19,35,3.2,"010150523","L9"
"60193",2019-05-07 12:56:01,19,32.5,2.2,"010150523","L9"
"60194",2019-05-07 13:11:01,16.5,36,1.4,"010150523","L9"
"60195",2019-05-07 13:26:01,19,30,1.1,"010150523","L9"
"60196",2019-05-07 13:41:01,20.5,29,1.9,"010150523","L9"
"60197",2019-05-07 13:56:01,21.5,31,3.7,"010150523","L9"
"60198",2019-05-07 14:11:01,20,28,1,"010150523","L9"
"60199",2019-05-07 14:26:01,19,30,1.1,"010150523","L9"
"60200",2019-05-07 14:41:01,20.5,28,1.4,"010150523","L9"
"60201",2019-05-07 14:56:01,21,30,2.8,"010150523","L9"
"60202",2019-05-07 15:11:01,22,29.5,3.4,"010150523","L9"
"60203",2019-05-07 15:26:01,23,26,2.5,"010150523","L9"
"60204",2019-05-07 15:41:01,25,25.5,3.9,"010150523","L9"
"60205",2019-05-07 15:56:01,25.5,25.5,4.3,"010150523","L9"
"60206",2019-05-07 16:11:01,23,28,3.5,"010150523","L9"
"60207",2019-05-07 16:26:01,25,25,3.6,"010150523","L9"
"60208",2019-05-07 16:41:01,25,24.5,3.3,"010150523","L9"
"60209",2019-05-07 16:56:01,21.5,26.5,1.5,"010150523","L9"
"60210",2019-05-07 17:11:01,15.5,34,-0.3,"010150523","L9"
"60211",2019-05-07 17:26:01,14.5,35,-0.8,"010150523","L9"
"60212",2019-05-07 17:41:01,19.5,32,2.4,"010150523","L9"
"60213",2019-05-07 17:56:01,22,27,2.2,"010150523","L9"
"60214",2019-05-07 18:11:01,21.5,27,1.7,"010150523","L9"
"60215",2019-05-07 18:26:01,17.5,32,0.6,"010150523","L9"
"60216",2019-05-07 18:41:01,14.5,34.5,-1,"010150523","L9"
"60217",2019-05-07 18:56:01,14,36.5,-0.6,"010150523","L9"
"60218",2019-05-07 19:11:01,13.5,39,-0.2,"010150523","L9"
"60219",2019-05-07 19:26:01,12.5,40.5,-0.5,"010150523","L9"
"60220",2019-05-07 19:41:01,11.5,44,-0.3,"010150523","L9"
"60221",2019-05-07 19:56:01,11,45,-0.5,"010150523","L9"
"60222",2019-05-07 20:11:01,10.5,47,-0.3,"010150523","L9"
"60223",2019-05-07 20:26:01,9,51.5,-0.4,"010150523","L9"
"60224",2019-05-07 20:41:01,9,54.5,0.3,"010150523","L9"
"60225",2019-05-07 20:56:01,8.5,57,0.5,"010150523","L9"
"60226",2019-05-07 21:11:01,8.5,56,0.2,"010150523","L9"
"60227",2019-05-07 21:26:01,8.5,56,0.2,"010150523","L9"
"60228",2019-05-07 21:41:01,9,56,0.7,"010150523","L9"
"60229",2019-05-07 21:56:01,8.5,57.5,0.6,"010150523","L9"
"60230",2019-05-07 22:11:01,7.5,60,0.3,"010150523","L9"
"60231",2019-05-07 22:26:01,8,58.5,0.4,"010150523","L9"
"60232",2019-05-07 22:41:01,7,60.5,-0.1,"010150523","L9"
"60233",2019-05-07 22:56:01,6.5,62.5,-0.1,"010150523","L9"
"60234",2019-05-07 23:11:01,6,63,-0.5,"010150523","L9"
"60235",2019-05-07 23:26:01,6.5,63,0,"010150523","L9"
"60236",2019-05-07 23:41:01,6,64,-0.3,"010150523","L9"
"60237",2019-05-07 23:56:01,6,64.5,-0.2,"010150523","L9"
"60238",2019-05-08 00:11:01,5.5,65,-0.5,"010150523","L9"
"60239",2019-05-08 00:26:01,5,66.5,-0.7,"010150523","L9"
"60240",2019-05-08 00:41:01,4.5,67.5,-1,"010150523","L9"
"60241",2019-05-08 00:56:01,4.5,68,-0.9,"010150523","L9"
"60242",2019-05-08 01:11:01,4.5,69,-0.7,"010150523","L9"
"60243",2019-05-08 01:26:01,5,69,-0.2,"010150523","L9"
"60244",2019-05-08 01:41:01,5,68.5,-0.3,"010150523","L9"
"60245",2019-05-08 01:56:01,4.5,68.5,-0.8,"010150523","L9"
"60246",2019-05-08 02:11:01,4,68.5,-1.3,"010150523","L9"
"60247",2019-05-08 02:26:01,3.5,69.5,-1.5,"010150523","L9"
"60248",2019-05-08 02:41:01,3.5,70.5,-1.3,"010150523","L9"
"60249",2019-05-08 02:56:01,3.5,71,-1.3,"010150523","L9"
"60250",2019-05-08 03:11:01,3,72,-1.5,"010150523","L9"
"60251",2019-05-08 03:26:01,3.5,71.5,-1.2,"010150523","L9"
"60252",2019-05-08 03:41:01,4,71.5,-0.7,"010150523","L9"
"60253",2019-05-08 03:56:01,4,72,-0.6,"010150523","L9"
"60254",2019-05-08 04:11:01,4,72,-0.6,"010150523","L9"
"60255",2019-05-08 04:26:01,4,72.5,-0.5,"010150523","L9"
"60256",2019-05-08 04:41:01,3.5,72.5,-1,"010150523","L9"
"60257",2019-05-08 04:56:01,3.5,73.5,-0.8,"010150523","L9"
"60258",2019-05-08 05:11:01,3.5,73.5,-0.8,"010150523","L9"
"60259",2019-05-08 05:26:01,3.5,74,-0.7,"010150523","L9"
"60260",2019-05-08 05:41:01,3.5,74,-0.7,"010150523","L9"
"60261",2019-05-08 05:56:01,3.5,74,-0.7,"010150523","L9"
"60262",2019-05-08 06:11:01,4,73.5,-0.3,"010150523","L9"
"60263",2019-05-08 06:26:01,4.5,73.5,0.2,"010150523","L9"
"60264",2019-05-08 06:41:01,4.5,72.5,0,"010150523","L9"
"60265",2019-05-08 06:56:01,5,71,0.2,"010150523","L9"
"60266",2019-05-08 07:11:01,5.5,69.5,0.4,"010150523","L9"
"60267",2019-05-08 07:26:01,6.5,67.5,0.9,"010150523","L9"
"60268",2019-05-08 07:41:01,7,66.5,1.2,"010150523","L9"
"60269",2019-05-08 07:56:01,8,65,1.8,"010150523","L9"
"60270",2019-05-08 08:11:01,8.5,63.5,2,"010150523","L9"
"60271",2019-05-08 08:26:01,9.5,61.5,2.5,"010150523","L9"
"60272",2019-05-08 08:41:01,12,59,4.2,"010150523","L9"
"60273",2019-05-08 08:56:01,20.5,44,7.8,"010150523","L9"
"60274",2019-05-08 09:11:01,22,39,7.4,"010150523","L9"
"60275",2019-05-08 09:26:01,23.5,38,8.4,"010150523","L9"
"60276",2019-05-08 09:41:01,24,36.5,8.2,"010150523","L9"
"60277",2019-05-08 09:56:01,23.5,38.5,8.6,"010150523","L9"
"60278",2019-05-08 10:11:01,25.5,33,8.1,"010150523","L9"
"60279",2019-05-08 10:26:01,24,36,8,"010150523","L9"
"60280",2019-05-08 10:41:01,25,34,8.1,"010150523","L9"
"60281",2019-05-08 10:56:01,25.5,33,8.1,"010150523","L9"
"60282",2019-05-08 11:11:01,26,33,8.5,"010150523","L9"
"60283",2019-05-08 11:26:01,25,32.5,7.4,"010150523","L9"
"60284",2019-05-08 11:41:01,24.5,33.5,7.4,"010150523","L9"
"60285",2019-05-08 11:56:01,25.5,34,8.5,"010150523","L9"
"60286",2019-05-08 12:11:01,25,31.5,6.9,"010150523","L9"
"60287",2019-05-08 12:26:01,24.5,33,7.2,"010150523","L9"
"60288",2019-05-08 12:41:01,24,34.5,7.4,"010150523","L9"
"60289",2019-05-08 12:56:01,24,32.5,6.5,"010150523","L9"
"60290",2019-05-08 13:11:01,25,32.5,7.4,"010150523","L9"
"60291",2019-05-08 13:26:01,25,32,7.2,"010150523","L9"
"60292",2019-05-08 13:41:01,25.5,32,7.6,"010150523","L9"
"60293",2019-05-08 13:56:01,24.5,33.5,7.4,"010150523","L9"
"60294",2019-05-08 14:11:01,25.5,31.5,7.4,"010150523","L9"
"60295",2019-05-08 14:26:01,25.5,30.5,6.9,"010150523","L9"
"60296",2019-05-08 14:41:01,26,29,6.6,"010150523","L9"
"60297",2019-05-08 14:56:01,25.5,31.5,7.4,"010150523","L9"
"60298",2019-05-08 15:11:01,26,30.5,7.3,"010150523","L9"
"60299",2019-05-08 15:26:01,27,29,7.5,"010150523","L9"
"60300",2019-05-08 15:41:01,26.5,29,7,"010150523","L9"
"60301",2019-05-08 15:56:01,26.5,29.5,7.3,"010150523","L9"
"60302",2019-05-08 16:11:01,26.5,30.5,7.8,"010150523","L9"
"60303",2019-05-08 16:26:01,26,29.5,6.8,"010150523","L9"
"60304",2019-05-08 16:41:01,25.5,31,7.1,"010150523","L9"
"60305",2019-05-08 16:56:01,26,32,8,"010150523","L9"
"60306",2019-05-08 17:11:01,24.5,33,7.2,"010150523","L9"
"60307",2019-05-08 17:26:01,22.5,34.5,6.1,"010150523","L9"
"60308",2019-05-08 17:41:01,21,38,6.2,"010150523","L9"
"60309",2019-05-08 17:56:01,20,39,5.6,"010150523","L9"
"60310",2019-05-08 18:11:01,19.5,40.5,5.7,"010150523","L9"
"60311",2019-05-08 18:26:01,19,43.5,6.3,"010150523","L9"
"60312",2019-05-08 18:41:01,18.5,45,6.4,"010150523","L9"
"60313",2019-05-08 18:56:01,18,46.5,6.4,"010150523","L9"
"60314",2019-05-08 19:11:01,17.5,47,6.1,"010150523","L9"
"60315",2019-05-08 19:26:01,17,48.5,6.1,"010150523","L9"
"60316",2019-05-08 19:41:01,16.5,49.5,5.9,"010150523","L9"
"60317",2019-05-08 19:56:01,16,51,5.9,"010150523","L9"
"60318",2019-05-08 20:11:01,15.5,51.5,5.6,"010150523","L9"
"60319",2019-05-08 20:26:01,15,52,5.2,"010150523","L9"
"60320",2019-05-08 20:41:01,15,53,5.5,"010150523","L9"
"60321",2019-05-08 20:56:01,14.5,54,5.3,"010150523","L9"
"60322",2019-05-08 21:11:01,14.5,54.5,5.4,"010150523","L9"
"60323",2019-05-08 21:26:01,14.5,55.5,5.7,"010150523","L9"
"60324",2019-05-08 21:41:01,14,56,5.4,"010150523","L9"
"60325",2019-05-08 21:56:01,14,56,5.4,"010150523","L9"
"60326",2019-05-08 22:11:01,14,56.5,5.5,"010150523","L9"
"60327",2019-05-08 22:26:01,13.5,57,5.2,"010150523","L9"
"60328",2019-05-08 22:41:01,13.5,57,5.2,"010150523","L9"
"60329",2019-05-08 22:56:01,13,57.5,4.8,"010150523","L9"
"60330",2019-05-08 23:11:01,13,58.5,5.1,"010150523","L9"
"60331",2019-05-08 23:26:01,13,59,5.2,"010150523","L9"
"60332",2019-05-08 23:41:01,12.5,59,4.7,"010150523","L9"
